groesse_cm,gewicht_kg,schuhgroesse,geschlecht,geschlecht_label
184,85.4,40,0,männlich
182,90.4,43,0,männlich
190,92.4,45,0,männlich
171,64.0,39,1,weiblich
185,79.7,41,0,männlich
167,72.2,40,1,weiblich
172,71.9,40,0,männlich
164,61.3,36,1,weiblich
160,68.3,37,1,weiblich
190,94.5,45,0,männlich
192,96.3,47,0,männlich
190,89.6,44,0,männlich
167,65.2,37,1,weiblich
162,64.9,39,1,weiblich
169,62.2,39,1,weiblich
176,81.5,41,0,männlich
181,92.5,43,0,männlich
176,87.6,41,0,männlich
175,79.5,43,0,männlich
173,71.0,42,0,männlich
182,84.4,43,0,männlich
175,72.2,40,0,männlich
153,51.8,36,1,weiblich
170,50.6,37,1,weiblich
178,91.8,43,0,männlich
162,75.9,38,1,weiblich
165,68.8,38,1,weiblich
150,64.0,37,1,weiblich
165,54.5,39,1,weiblich
161,62.5,39,1,weiblich
158,61.7,38,1,weiblich
176,86.2,38,1,weiblich
154,70.0,36,1,weiblich
161,68.2,39,1,weiblich
182,94.3,43,0,männlich
168,71.8,39,1,weiblich
163,71.9,39,1,weiblich
189,76.1,44,0,männlich
177,64.1,44,0,männlich
168,44.8,38,1,weiblich
182,74.9,44,0,männlich
180,90.6,42,0,männlich
161,48.0,37,1,weiblich
183,93.7,42,0,männlich
183,85.5,42,0,männlich
154,51.1,37,1,weiblich
162,49.9,37,1,weiblich
161,69.6,35,1,weiblich
174,87.3,41,0,männlich
169,52.3,39,1,weiblich
169,66.0,41,0,männlich
168,63.1,38,1,weiblich
185,96.3,42,0,männlich
166,57.6,36,1,weiblich
186,95.3,45,0,männlich
182,83.0,44,0,männlich
176,88.2,41,0,männlich
171,70.9,39,1,weiblich
162,63.1,37,1,weiblich
174,77.6,41,0,männlich
166,58.1,36,1,weiblich
169,68.0,39,1,weiblich
184,87.9,45,0,männlich
159,64.5,37,1,weiblich
185,74.1,42,0,männlich
182,86.6,44,0,männlich
185,87.9,44,0,männlich
164,55.3,38,1,weiblich
168,70.4,39,1,weiblich
175,72.0,40,1,weiblich
166,73.4,38,1,weiblich
159,61.6,37,1,weiblich
170,76.7,40,0,männlich
162,67.1,38,1,weiblich
171,83.1,42,0,männlich
184,90.9,46,0,männlich
162,65.0,37,1,weiblich
171,76.6,39,1,weiblich
187,86.0,44,0,männlich
173,66.1,41,1,weiblich
157,52.9,38,1,weiblich
184,70.8,43,0,männlich
156,71.8,37,1,weiblich
196,92.5,47,0,männlich
181,79.8,46,0,männlich
168,66.1,39,1,weiblich
168,78.1,40,1,weiblich
168,63.4,38,1,weiblich
166,63.3,38,1,weiblich
167,54.3,37,1,weiblich
168,77.6,42,0,männlich
184,80.1,45,0,männlich
161,68.0,36,1,weiblich
180,78.2,47,0,männlich
168,72.9,37,1,weiblich
164,74.6,39,1,weiblich
173,71.1,41,0,männlich
176,75.6,43,0,männlich
188,105.5,44,0,männlich
173,83.6,42,0,männlich
188,86.9,43,0,männlich
163,50.8,36,1,weiblich
181,86.4,44,0,männlich
161,60.2,39,1,weiblich
167,62.1,40,0,männlich
174,76.0,42,0,männlich
172,58.0,42,1,weiblich
161,78.6,38,0,männlich
179,92.9,43,0,männlich
180,89.7,43,0,männlich
167,63.4,39,1,weiblich
164,77.5,39,1,weiblich
178,76.4,43,0,männlich
145,46.3,33,1,weiblich
180,93.2,42,0,männlich
167,79.9,40,1,weiblich
171,74.4,40,1,weiblich
166,76.8,39,1,weiblich
167,73.6,40,1,weiblich
170,68.0,39,1,weiblich
179,90.4,45,0,männlich
176,80.8,42,0,männlich
162,52.0,36,1,weiblich
186,92.4,43,0,männlich
177,64.3,43,0,männlich
194,90.6,47,0,männlich
168,59.2,40,1,weiblich
173,68.0,41,0,männlich
173,102.1,42,0,männlich
184,83.3,44,0,männlich
179,83.0,42,0,männlich
188,78.2,43,0,männlich
164,64.9,38,1,weiblich
163,54.5,37,1,weiblich
173,85.9,42,0,männlich
186,71.5,43,0,männlich
171,64.2,39,1,weiblich
172,88.5,41,1,weiblich
174,84.2,40,0,männlich
158,63.3,36,1,weiblich
185,91.1,44,0,männlich
187,95.7,43,0,männlich
177,71.9,41,1,weiblich
165,64.3,37,1,weiblich
160,62.3,37,1,weiblich
186,98.4,45,0,männlich
173,82.9,43,0,männlich
163,55.8,37,1,weiblich
175,68.0,39,1,weiblich
175,62.9,40,1,weiblich
161,68.1,38,1,weiblich
175,58.8,41,0,männlich
167,71.4,41,1,weiblich
167,69.4,42,0,männlich
153,63.6,38,1,weiblich
175,62.4,42,1,weiblich
163,62.2,37,1,weiblich
162,64.6,39,1,weiblich
189,80.9,44,0,männlich
183,87.0,42,0,männlich
172,71.0,43,0,männlich
180,88.8,45,0,männlich
190,89.8,46,0,männlich
177,72.7,42,1,weiblich
179,68.7,44,0,männlich
158,54.9,36,1,weiblich
158,76.0,38,1,weiblich
165,60.2,40,1,weiblich
167,58.4,38,1,weiblich
166,67.2,41,0,männlich
165,73.1,37,1,weiblich
162,67.0,38,1,weiblich
168,69.2,38,1,weiblich
168,70.4,38,1,weiblich
167,74.4,39,1,weiblich
175,69.8,39,1,weiblich
180,94.2,40,0,männlich
165,76.8,39,1,weiblich
187,90.3,46,0,männlich
177,80.4,41,0,männlich
178,96.7,42,0,männlich
162,51.3,36,1,weiblich
151,54.5,36,1,weiblich
180,68.3,44,0,männlich
171,66.2,40,1,weiblich
154,48.6,35,1,weiblich
180,85.2,44,0,männlich
172,78.8,44,0,männlich
172,68.6,38,1,weiblich
166,76.8,39,1,weiblich
167,73.1,40,1,weiblich
185,90.4,45,0,männlich
177,85.2,42,0,männlich
186,85.9,45,0,männlich
179,98.7,45,0,männlich
174,87.6,42,0,männlich
167,79.1,38,1,weiblich
169,75.6,37,1,weiblich
161,52.9,38,1,weiblich
176,76.8,43,0,männlich
171,84.6,42,0,männlich
170,79.1,40,0,männlich
169,63.9,39,1,weiblich
168,71.5,41,1,weiblich
161,62.0,38,1,weiblich
188,103.4,46,0,männlich
180,82.3,43,0,männlich
188,107.7,45,0,männlich
170,72.5,40,1,weiblich
159,69.4,37,1,weiblich
170,87.2,42,0,männlich
168,65.7,38,1,weiblich
155,69.3,36,1,weiblich
178,83.3,44,0,männlich
163,57.9,37,1,weiblich
165,67.7,39,1,weiblich
176,69.9,42,0,männlich
192,111.6,47,0,männlich
177,74.5,42,0,männlich
186,100.8,43,0,männlich
165,74.2,39,1,weiblich
165,67.2,38,1,weiblich
162,73.1,36,1,weiblich
156,54.1,36,1,weiblich
176,78.6,41,0,männlich
167,69.3,40,1,weiblich
186,91.4,43,0,männlich
161,66.2,37,1,weiblich
167,58.1,38,1,weiblich
175,80.9,42,0,männlich
190,97.1,45,0,männlich
164,62.0,38,1,weiblich
165,65.1,38,1,weiblich
158,57.7,37,1,weiblich
191,86.9,45,0,männlich
163,62.4,37,1,weiblich
185,77.2,42,0,männlich
167,61.0,39,1,weiblich
170,75.0,41,0,männlich
164,70.5,39,1,weiblich
180,81.7,43,0,männlich
169,62.3,37,1,weiblich
182,72.9,43,0,männlich
175,85.8,42,0,männlich
178,79.6,42,1,weiblich
184,84.8,44,0,männlich
178,74.7,40,1,weiblich
166,77.6,40,1,weiblich
160,60.6,36,1,weiblich
176,100.6,43,0,männlich
174,77.3,43,0,männlich
168,79.5,39,1,weiblich
184,83.9,44,0,männlich
180,96.2,43,0,männlich
181,87.0,43,0,männlich
167,69.5,39,1,weiblich
173,76.8,43,0,männlich
156,56.1,35,1,weiblich
178,69.8,39,1,weiblich
175,73.7,38,1,weiblich
170,97.6,44,0,männlich
155,62.5,36,1,weiblich
168,72.9,38,1,weiblich
177,90.5,41,0,männlich
178,90.6,44,0,männlich
177,86.5,42,1,weiblich
177,89.0,41,1,weiblich
182,89.9,43,0,männlich
160,62.7,38,1,weiblich
170,89.0,41,0,männlich
181,93.3,43,0,männlich
177,79.2,44,0,männlich
169,68.3,39,1,weiblich
192,93.1,46,0,männlich
161,57.2,38,1,weiblich
183,91.8,43,0,männlich
171,69.3,39,1,weiblich
159,46.7,37,1,weiblich
186,79.4,44,0,männlich
169,71.8,39,1,weiblich
183,76.0,44,0,männlich
188,89.8,44,0,männlich
176,94.2,43,0,männlich
176,72.9,42,0,männlich
161,54.4,36,1,weiblich
186,79.0,44,0,männlich
169,77.1,37,1,weiblich
181,96.6,44,0,männlich
186,88.0,45,0,männlich
155,53.0,34,1,weiblich
166,65.1,37,1,weiblich
174,81.7,42,0,männlich
167,70.3,39,1,weiblich
180,93.8,44,0,männlich
153,42.2,34,1,weiblich
170,69.0,40,1,weiblich
179,81.2,42,0,männlich
172,76.5,41,0,männlich
169,75.2,41,0,männlich
181,78.7,43,0,männlich
187,87.1,46,0,männlich
166,70.6,40,1,weiblich
176,79.6,39,1,weiblich
174,78.3,43,0,männlich
163,54.0,39,1,weiblich
163,62.3,35,1,weiblich
168,64.1,41,0,männlich
181,93.7,43,0,männlich
183,85.1,41,0,männlich
157,62.2,35,1,weiblich
167,66.6,38,1,weiblich
160,74.0,37,1,weiblich
174,72.4,41,0,männlich
175,72.6,40,0,männlich
182,87.0,42,0,männlich
181,90.7,46,0,männlich
183,91.7,43,0,männlich
168,68.4,39,1,weiblich
172,80.3,40,1,weiblich
168,71.5,41,0,männlich
178,72.7,42,1,weiblich
181,101.9,44,0,männlich
170,67.9,40,1,weiblich
169,66.0,38,1,weiblich
168,64.5,39,1,weiblich
191,92.9,44,0,männlich
185,95.5,44,0,männlich
166,71.8,40,1,weiblich
170,64.4,39,1,weiblich
163,70.1,38,1,weiblich
165,61.0,35,1,weiblich
184,85.6,44,0,männlich
181,84.2,42,0,männlich
180,86.4,44,0,männlich
177,90.2,41,0,männlich
182,95.4,44,0,männlich
171,66.4,39,1,weiblich
172,69.4,42,1,weiblich
187,90.9,43,0,männlich
176,70.0,42,0,männlich
187,94.5,46,0,männlich
167,73.6,39,1,weiblich
182,83.6,42,0,männlich
166,69.7,38,1,weiblich
165,55.2,35,1,weiblich
181,90.5,45,0,männlich
157,54.7,35,1,weiblich
167,66.4,39,1,weiblich
182,87.6,45,0,männlich
178,69.9,41,0,männlich
167,64.6,38,1,weiblich
178,84.1,44,0,männlich
179,81.4,42,0,männlich
168,65.0,38,1,weiblich
174,85.3,41,0,männlich
183,87.5,44,0,männlich
162,57.4,37,1,weiblich
164,75.5,40,1,weiblich
173,79.0,36,1,weiblich
156,60.7,35,1,weiblich
185,89.9,46,0,männlich
169,68.5,38,1,weiblich
164,59.7,37,1,weiblich
172,66.4,41,0,männlich
187,105.7,44,0,männlich
166,68.3,41,0,männlich
184,62.2,43,0,männlich
187,102.1,44,0,männlich
172,66.6,40,1,weiblich
178,83.9,42,0,männlich
157,50.7,36,1,weiblich
173,72.2,42,0,männlich
195,104.1,46,0,männlich
168,78.6,42,0,männlich
171,83.3,41,0,männlich
179,61.4,42,0,männlich
178,91.4,44,0,männlich
162,56.8,37,1,weiblich
154,55.1,35,1,weiblich
169,69.8,38,1,weiblich
163,56.9,37,1,weiblich
169,68.9,40,1,weiblich
168,65.3,39,1,weiblich
180,104.3,43,0,männlich
189,95.7,45,0,männlich
166,82.8,37,1,weiblich
173,74.2,42,0,männlich
183,89.8,43,0,männlich
185,98.1,43,0,männlich
178,98.2,45,0,männlich
181,79.6,42,0,männlich
181,82.1,43,0,männlich
176,73.3,43,0,männlich
175,75.0,41,0,männlich
159,51.5,37,1,weiblich
186,93.7,44,0,männlich
176,73.5,42,0,männlich
175,88.5,42,0,männlich
158,55.8,35,1,weiblich
160,73.3,38,1,weiblich
161,56.8,36,1,weiblich
158,59.6,37,1,weiblich
167,59.2,39,1,weiblich
180,73.6,42,0,männlich
177,85.0,43,0,männlich
170,68.1,39,1,weiblich
161,59.4,36,1,weiblich
160,69.2,39,1,weiblich
162,64.3,39,1,weiblich
169,59.1,39,1,weiblich
170,73.1,39,1,weiblich
185,83.6,45,0,männlich
162,52.7,36,1,weiblich
188,85.4,43,0,männlich
183,87.2,44,0,männlich
169,62.7,40,1,weiblich
169,66.4,41,1,weiblich
183,103.3,45,0,männlich
172,73.2,41,1,weiblich
159,59.7,36,1,weiblich
152,65.0,36,1,weiblich
178,92.2,44,0,männlich
173,90.2,42,0,männlich
184,82.6,42,0,männlich
166,78.7,38,1,weiblich
159,40.8,36,1,weiblich
162,53.8,38,1,weiblich
163,66.3,38,1,weiblich
174,83.1,42,0,männlich
168,72.7,39,1,weiblich
150,55.3,35,1,weiblich
178,84.2,41,1,weiblich
180,82.8,43,0,männlich
172,66.0,37,1,weiblich
179,98.6,45,0,männlich
169,76.2,43,0,männlich
178,94.3,42,0,männlich
173,68.7,41,0,männlich
161,71.5,37,1,weiblich
171,86.5,39,0,männlich
182,90.6,44,0,männlich
172,75.8,39,1,weiblich
182,88.5,45,0,männlich
170,82.3,37,0,männlich
178,67.5,39,0,männlich
172,69.2,39,1,weiblich
169,67.3,39,1,weiblich
165,64.9,38,1,weiblich
164,61.7,36,1,weiblich
188,92.3,43,1,weiblich
166,59.1,39,1,weiblich
176,81.9,41,0,männlich
158,50.8,37,1,weiblich
185,90.7,44,0,männlich
177,84.7,40,0,männlich
176,91.2,43,0,männlich
158,63.5,39,0,männlich
166,67.4,40,1,weiblich
170,76.7,42,0,männlich
184,83.7,44,0,männlich
177,86.8,40,0,männlich
177,77.6,44,0,männlich
178,77.2,42,0,männlich
179,95.8,43,0,männlich
196,111.6,45,0,männlich
159,47.5,37,1,weiblich
160,62.2,38,1,weiblich
171,67.9,39,1,weiblich
186,94.7,44,0,männlich
184,76.7,43,0,männlich
167,73.4,40,0,männlich
175,74.6,40,1,weiblich
162,60.4,36,1,weiblich
162,60.8,37,1,weiblich
170,84.1,40,1,weiblich
159,57.9,38,1,weiblich
177,77.2,44,0,männlich
185,86.9,46,0,männlich
180,85.9,44,0,männlich
177,91.4,44,0,männlich
181,83.1,43,0,männlich
157,60.2,37,1,weiblich
174,74.3,38,1,weiblich
181,91.8,41,0,männlich
189,83.7,43,0,männlich
189,91.4,44,0,männlich
175,84.9,42,0,männlich
185,75.2,46,0,männlich
181,78.4,43,0,männlich
186,100.5,46,0,männlich
179,76.5,42,0,männlich
185,83.2,42,0,männlich
181,88.7,43,0,männlich
164,64.5,37,1,weiblich
172,76.6,41,1,weiblich
174,92.4,42,0,männlich
167,81.2,40,1,weiblich
195,100.8,47,0,männlich
162,66.8,37,1,weiblich
177,86.9,43,0,männlich
167,67.7,38,1,weiblich
175,77.5,41,0,männlich
181,78.9,41,0,männlich
185,97.2,46,0,männlich
185,94.2,44,0,männlich
162,67.2,37,1,weiblich
169,83.9,41,1,weiblich
168,74.7,41,1,weiblich
159,62.6,37,1,weiblich
176,77.5,42,0,männlich
169,84.3,41,1,weiblich
186,93.7,43,0,männlich
181,67.3,44,0,männlich
165,60.0,39,1,weiblich
191,81.6,43,0,männlich
177,83.2,42,0,männlich
181,79.4,42,0,männlich
171,74.8,40,1,weiblich
174,67.5,41,0,männlich
185,79.3,42,0,männlich
184,94.0,43,0,männlich
186,84.4,44,0,männlich
173,66.6,40,1,weiblich
180,86.4,43,0,männlich
187,94.1,43,0,männlich
184,93.1,44,0,männlich
158,48.9,37,1,weiblich
156,66.6,36,1,weiblich
160,51.6,35,1,weiblich
158,57.0,36,1,weiblich
179,74.7,42,0,männlich
174,76.3,42,0,männlich
151,46.3,35,1,weiblich
182,88.6,44,0,männlich
166,52.7,35,1,weiblich
171,83.5,40,0,männlich
167,54.1,40,1,weiblich
176,99.1,44,0,männlich
156,61.0,38,1,weiblich
167,80.5,37,1,weiblich
173,81.7,42,0,männlich
198,104.0,48,0,männlich
172,71.0,38,1,weiblich
161,67.3,38,1,weiblich
183,82.9,44,0,männlich
171,79.6,39,1,weiblich
182,76.9,44,0,männlich
167,64.6,40,1,weiblich
169,48.8,36,1,weiblich
187,91.9,43,0,männlich
174,71.1,41,0,männlich
160,50.2,35,1,weiblich
174,80.4,44,0,männlich
171,71.8,39,1,weiblich
177,89.2,41,0,männlich
178,98.2,42,0,männlich
177,76.4,44,0,männlich
168,96.2,43,0,männlich
176,75.4,41,0,männlich
176,56.6,41,0,männlich
189,100.0,45,0,männlich
161,56.5,37,1,weiblich
166,66.1,38,1,weiblich
179,85.2,45,0,männlich
170,76.3,39,1,weiblich
172,69.8,40,1,weiblich
173,58.0,38,1,weiblich
170,56.9,40,1,weiblich
169,65.0,40,1,weiblich
159,56.0,40,1,weiblich
188,86.1,45,0,männlich
170,74.6,40,1,weiblich
166,64.8,38,1,weiblich
161,49.8,36,1,weiblich
170,76.8,40,1,weiblich
170,87.6,41,0,männlich
164,63.5,39,1,weiblich
161,62.2,37,1,weiblich
188,92.8,43,0,männlich
171,65.0,38,0,männlich
176,74.7,42,0,männlich
168,76.6,40,0,männlich
159,59.9,36,1,weiblich
171,73.5,41,0,männlich
192,104.5,43,0,männlich
160,70.4,38,1,weiblich
160,72.2,37,1,weiblich
159,48.2,38,1,weiblich
166,55.7,40,0,männlich
162,42.3,36,1,weiblich
181,75.2,41,0,männlich
184,75.1,44,0,männlich
181,87.7,42,0,männlich
174,62.7,40,1,weiblich
166,65.3,35,1,weiblich
171,88.0,40,1,weiblich
189,98.9,45,0,männlich
183,86.3,44,0,männlich
170,87.7,40,0,männlich
169,62.1,40,1,weiblich
173,81.3,43,0,männlich
181,86.8,45,0,männlich
180,95.3,41,0,männlich
172,75.5,42,0,männlich
178,85.7,41,0,männlich
181,76.8,44,0,männlich
161,59.5,38,1,weiblich
167,68.1,40,1,weiblich
174,72.5,41,1,weiblich
172,58.9,38,1,weiblich
173,76.1,43,0,männlich
161,55.6,37,1,weiblich
177,79.6,43,0,männlich
189,91.1,42,0,männlich
182,93.2,44,0,männlich
164,68.2,36,1,weiblich
181,77.8,44,0,männlich
176,84.6,42,1,weiblich
175,87.3,41,0,männlich
168,71.1,39,1,weiblich
180,84.6,43,0,männlich
188,88.3,45,0,männlich
189,81.8,45,0,männlich
176,82.6,43,0,männlich
164,58.7,38,1,weiblich
156,60.3,37,1,weiblich
185,85.1,44,0,männlich
172,81.6,41,0,männlich
190,97.3,47,0,männlich
179,98.4,46,0,männlich
160,63.3,37,1,weiblich
179,95.0,43,0,männlich
179,72.3,41,0,männlich
192,93.4,47,0,männlich
169,60.7,37,1,weiblich
176,72.6,41,0,männlich
169,66.7,39,1,weiblich
157,55.7,37,1,weiblich
170,72.9,40,1,weiblich
157,55.6,36,1,weiblich
182,104.0,46,0,männlich
191,82.4,46,0,männlich
184,85.4,46,0,männlich
192,95.3,47,0,männlich
172,72.0,39,1,weiblich
170,73.5,41,0,männlich
170,76.4,41,0,männlich
163,59.9,36,1,weiblich
182,87.0,45,0,männlich
169,69.0,37,1,weiblich
177,68.9,40,1,weiblich
175,77.1,43,0,männlich
180,80.9,40,1,weiblich
182,71.6,40,1,weiblich
175,87.9,43,0,männlich
161,61.3,38,1,weiblich
172,62.7,40,1,weiblich
171,62.3,39,1,weiblich
163,60.9,38,1,weiblich
169,59.3,39,1,weiblich
169,68.8,39,1,weiblich
185,84.5,44,0,männlich
169,81.8,40,1,weiblich
188,83.5,45,0,männlich
168,66.9,38,1,weiblich
180,82.7,42,0,männlich
166,67.4,39,1,weiblich
164,57.7,36,1,weiblich
185,88.9,45,0,männlich
169,71.3,37,1,weiblich
178,89.6,43,0,männlich
169,75.1,38,1,weiblich
158,58.8,37,1,weiblich
162,58.4,37,1,weiblich
165,68.7,38,1,weiblich
164,66.8,37,1,weiblich
165,59.9,38,1,weiblich
171,60.8,38,1,weiblich
173,86.4,42,0,männlich
169,53.8,37,1,weiblich
163,66.3,38,1,weiblich
164,60.3,37,1,weiblich
172,75.1,41,1,weiblich
186,81.0,43,0,männlich
184,90.6,44,0,männlich
170,61.6,41,0,männlich
189,88.2,45,0,männlich
162,56.7,37,1,weiblich
190,93.3,46,0,männlich
168,75.5,41,0,männlich
179,74.8,42,0,männlich
165,60.7,41,0,männlich
157,55.8,35,1,weiblich
175,81.6,41,1,weiblich
163,59.9,37,1,weiblich
162,63.2,37,1,weiblich
185,94.9,44,0,männlich
181,83.9,41,1,weiblich
160,49.6,37,1,weiblich
165,51.4,38,1,weiblich
170,72.3,40,0,männlich
162,71.3,38,1,weiblich
195,86.8,47,0,männlich
171,64.9,38,1,weiblich
179,80.8,41,0,männlich
162,66.7,37,1,weiblich
161,80.7,38,1,weiblich
170,74.4,41,1,weiblich
170,67.9,39,1,weiblich
163,56.4,37,1,weiblich
168,77.8,40,1,weiblich
163,54.7,39,1,weiblich
174,71.9,41,1,weiblich
176,76.9,42,0,männlich
175,82.5,39,0,männlich
186,93.1,44,0,männlich
178,77.3,41,0,männlich
188,89.6,46,0,männlich
170,66.2,38,1,weiblich
186,86.3,43,0,männlich
159,58.2,36,1,weiblich
160,67.9,38,1,weiblich
175,85.5,43,0,männlich
176,83.7,42,0,männlich
175,84.2,42,0,männlich
182,91.3,45,0,männlich
170,61.0,39,1,weiblich
165,54.5,36,1,weiblich
164,53.6,37,1,weiblich
170,82.0,41,1,weiblich
163,60.3,38,1,weiblich
174,80.6,40,0,männlich
182,87.2,42,0,männlich
185,84.6,42,0,männlich
170,74.0,39,1,weiblich
181,94.1,47,0,männlich
180,96.3,44,0,männlich
187,97.2,45,0,männlich
165,55.8,37,1,weiblich
181,86.2,43,0,männlich
184,82.5,44,0,männlich
162,71.3,39,1,weiblich
172,78.5,42,1,weiblich
168,64.2,37,1,weiblich
174,84.1,41,0,männlich
163,59.9,37,1,weiblich
181,71.1,44,0,männlich
163,63.6,40,1,weiblich
189,75.5,43,0,männlich
179,84.5,43,0,männlich
167,73.3,40,0,männlich
184,81.8,44,0,männlich
180,80.3,44,0,männlich
184,76.2,44,0,männlich
180,93.4,45,0,männlich
165,64.1,40,1,weiblich
168,67.9,39,1,weiblich
183,99.1,46,0,männlich
173,60.3,38,1,weiblich
183,93.7,45,0,männlich
177,75.8,42,0,männlich
164,68.5,38,1,weiblich
181,87.0,41,0,männlich
176,69.0,42,0,männlich
180,89.1,45,0,männlich
166,71.8,42,0,männlich
177,69.4,41,0,männlich
154,56.7,36,1,weiblich
176,79.8,42,0,männlich
168,78.0,42,0,männlich
166,65.0,39,1,weiblich
181,76.7,43,0,männlich
165,77.5,40,1,weiblich
175,69.4,41,1,weiblich
169,70.7,37,1,weiblich
189,96.3,46,0,männlich
163,69.5,37,1,weiblich
177,65.9,41,0,männlich
152,46.3,36,1,weiblich
171,75.2,43,0,männlich
175,79.0,43,0,männlich
170,64.3,38,1,weiblich
179,82.9,43,0,männlich
175,73.8,41,1,weiblich
178,82.2,43,0,männlich
153,40.0,35,1,weiblich
165,54.6,38,1,weiblich
160,58.9,37,1,weiblich
174,79.5,42,0,männlich
165,70.0,38,1,weiblich
159,72.1,38,1,weiblich
167,62.8,38,1,weiblich
168,75.1,37,1,weiblich
164,55.1,36,1,weiblich
161,59.4,37,1,weiblich
168,67.2,37,1,weiblich
173,71.3,40,0,männlich
183,95.3,44,0,männlich
169,82.7,40,1,weiblich
179,91.4,42,0,männlich
182,74.5,42,0,männlich
161,63.4,36,1,weiblich
184,95.0,42,0,männlich
164,69.0,40,1,weiblich
158,58.8,35,1,weiblich
173,84.8,43,0,männlich
173,70.3,41,1,weiblich
156,63.4,35,1,weiblich
154,46.2,36,1,weiblich
177,79.7,42,0,männlich
187,96.3,45,0,männlich
159,66.6,35,1,weiblich
178,84.4,42,0,männlich
166,71.0,39,1,weiblich
167,63.7,40,1,weiblich
171,75.7,40,1,weiblich
180,89.3,44,0,männlich
183,78.0,44,0,männlich
163,65.9,39,1,weiblich
162,67.0,37,1,weiblich
183,88.5,43,0,männlich
171,67.9,38,1,weiblich
163,73.6,37,1,weiblich
164,52.9,37,1,weiblich
160,63.4,39,1,weiblich
166,80.1,39,1,weiblich
176,86.9,41,0,männlich
183,95.8,45,0,männlich
177,91.7,39,0,männlich
156,45.0,35,1,weiblich
179,88.6,42,0,männlich
176,89.2,45,0,männlich
181,91.2,43,0,männlich
177,82.1,44,0,männlich
172,78.1,39,1,weiblich
179,79.6,43,0,männlich
156,56.7,38,1,weiblich
163,61.8,37,1,weiblich
159,58.3,35,1,weiblich
181,89.9,44,0,männlich
163,61.5,39,1,weiblich
196,103.4,45,0,männlich
181,96.0,43,0,männlich
182,74.4,44,0,männlich
156,55.5,36,1,weiblich
166,72.3,39,1,weiblich
167,63.9,38,1,weiblich
180,94.8,41,0,männlich
162,60.8,38,1,weiblich
179,83.4,43,0,männlich
161,72.4,36,1,weiblich
170,71.5,39,0,männlich
170,61.5,40,1,weiblich
183,85.8,43,0,männlich
163,67.9,38,1,weiblich
161,66.6,36,1,weiblich
194,102.2,45,0,männlich
194,98.7,45,0,männlich
167,59.7,38,1,weiblich
171,62.5,40,1,weiblich
172,86.8,43,0,männlich
175,81.3,41,0,männlich
176,90.6,43,0,männlich
179,69.2,42,0,männlich
165,57.7,36,1,weiblich
165,67.1,40,1,weiblich
169,62.2,39,1,weiblich
174,93.9,41,0,männlich
162,64.9,37,1,weiblich
163,61.4,37,1,weiblich
183,78.2,41,0,männlich
175,77.3,42,0,männlich
172,74.8,41,1,weiblich
181,84.1,43,0,männlich
156,65.5,37,1,weiblich
153,57.5,37,1,weiblich
168,68.7,39,1,weiblich
184,71.4,43,0,männlich
177,84.2,43,0,männlich
162,66.3,38,1,weiblich
160,63.1,38,1,weiblich
171,72.3,41,0,männlich
181,80.2,44,0,männlich
172,84.2,43,0,männlich
165,65.0,38,1,weiblich
187,99.1,45,0,männlich
164,72.6,36,1,weiblich
166,74.5,38,1,weiblich
180,80.9,42,0,männlich
182,78.9,42,1,weiblich
180,78.3,44,0,männlich
170,77.4,40,0,männlich
157,47.6,34,1,weiblich
181,89.5,44,0,männlich
172,75.8,39,1,weiblich
173,77.3,42,0,männlich
177,79.3,39,0,männlich
183,97.4,46,0,männlich
180,71.5,44,0,männlich
170,68.4,40,1,weiblich
184,89.3,45,0,männlich
168,66.1,37,1,weiblich
166,50.5,37,1,weiblich
149,40.3,35,1,weiblich
167,82.7,41,1,weiblich
162,49.7,36,1,weiblich
174,72.6,39,1,weiblich
172,74.5,40,1,weiblich
188,94.4,44,0,männlich
183,87.3,43,0,männlich
153,43.4,36,1,weiblich
159,55.8,37,1,weiblich
175,78.7,43,0,männlich
161,51.8,37,1,weiblich
170,76.1,39,1,weiblich
168,70.3,38,1,weiblich
171,78.3,39,1,weiblich
170,65.1,39,1,weiblich
175,79.5,43,1,weiblich
160,55.7,36,1,weiblich
181,97.3,47,0,männlich
181,94.1,45,0,männlich
171,50.7,37,1,weiblich
162,57.0,36,1,weiblich
189,103.7,44,0,männlich
170,67.1,37,1,weiblich
177,79.8,44,0,männlich
184,93.1,43,0,männlich
167,71.5,38,1,weiblich
173,73.0,40,1,weiblich
166,74.1,39,1,weiblich
168,64.3,41,0,männlich
166,62.4,38,1,weiblich
150,43.6,35,1,weiblich
179,78.8,40,1,weiblich
182,90.8,43,0,männlich
179,93.8,43,0,männlich
165,76.2,38,1,weiblich
171,65.6,40,1,weiblich
170,66.9,39,1,weiblich
160,64.1,37,1,weiblich
168,82.3,43,0,männlich
181,90.4,42,0,männlich
166,68.7,40,1,weiblich
179,75.4,40,0,männlich
183,87.8,44,0,männlich
174,77.9,41,0,männlich
169,73.6,39,1,weiblich
184,94.3,44,0,männlich
185,95.1,42,0,männlich
185,87.4,44,0,männlich
167,75.7,40,1,weiblich
184,83.6,43,0,männlich
